recv_ns,trade_us,event_us,symbol,price,qty,is_sell
1772524237403510600,1772524240094976,1772524240095361,BTCUSDT,68129.12000000,0.01585000,1
1772524237694275700,1772524240387585,1772524240387882,BTCUSDT,68129.13000000,0.00207000,0
1772524237837313700,1772524240527450,1772524240527847,BTCUSDT,68129.12000000,0.00108000,1
1772524237979934500,1772524240672023,1772524240672440,BTCUSDT,68129.12000000,0.00368000,1
1772524238145634800,1772524240835718,1772524240835985,BTCUSDT,68129.12000000,0.05679000,1
1772524238252738200,1772524240945298,1772524240945561,BTCUSDT,68129.12000000,0.07498000,1
1772524238469239800,1772524241160589,1772524241161059,BTCUSDT,68129.13000000,0.01908000,0
1772524238589560400,1772524241280722,1772524241281031,BTCUSDT,68129.12000000,0.00011000,1
1772524238601418400,1772524241294328,1772524241294619,BTCUSDT,68129.12000000,0.08537000,1
1772524239057131800,1772524241750372,1772524241750650,BTCUSDT,68129.12000000,0.00019000,1
1772524239059105600,1772524241751740,1772524241752160,BTCUSDT,68129.13000000,0.00128000,0
1772524239472744500,1772524242154426,1772524242154727,BTCUSDT,68129.13000000,0.00514000,0
1772524239521980700,1772524242214408,1772524242214799,BTCUSDT,68129.12000000,0.00676000,1
1772524240296189500,1772524242987598,1772524242988283,BTCUSDT,68129.13000000,0.00798000,0
1772524240296276700,1772524242987598,1772524242988287,BTCUSDT,68129.14000000,0.02905000,0
1772524240296328900,1772524242987598,1772524242988288,BTCUSDT,68129.20000000,0.00008000,0
1772524240296376300,1772524242987598,1772524242988289,BTCUSDT,68129.28000000,0.00024000,0
1772524240296422000,1772524242987598,1772524242988290,BTCUSDT,68129.32000000,0.00008000,0
1772524240296467000,1772524242987598,1772524242988291,BTCUSDT,68130.52000000,0.00057000,0
1772524240296521200,1772524242987598,1772524242988292,BTCUSDT,68130.71000000,0.00008000,0
1772524240296568900,1772524242987598,1772524242988292,BTCUSDT,68131.05000000,0.00088000,0
1772524240482495500,1772524243175155,1772524243175478,BTCUSDT,68131.05000000,0.03935000,0
1772524240792249100,1772524243485485,1772524243485769,BTCUSDT,68131.05000000,0.00010000,0
1772524241146158700,1772524243839422,1772524243839803,BTCUSDT,68131.05000000,0.00027000,0
1772524241165743100,1772524243856772,1772524243857126,BTCUSDT,68131.04000000,0.32734000,1
1772524241254241400,1772524243946665,1772524243947196,BTCUSDT,68131.05000000,0.00011000,0
1772524241471496800,1772524244163843,1772524244164348,BTCUSDT,68131.05000000,0.00403000,0
1772524241497105700,1772524244190489,1772524244190852,BTCUSDT,68131.05000000,0.00586000,0
1772524241551514800,1772524244243908,1772524244244448,BTCUSDT,68131.05000000,0.00538000,0
1772524241551741400,1772524244243908,1772524244244452,BTCUSDT,68131.06000000,0.00049000,0
1772524241553258500,1772524244245890,1772524244246379,BTCUSDT,68131.12000000,0.00016000,0
1772524241553344500,1772524244245890,1772524244246383,BTCUSDT,68131.13000000,0.00008000,0
1772524241553404100,1772524244245890,1772524244246384,BTCUSDT,68131.39000000,0.00008000,0
1772524241553467300,1772524244245890,1772524244246384,BTCUSDT,68131.84000000,0.00009000,0
1772524241553522700,1772524244245890,1772524244246385,BTCUSDT,68132.00000000,0.00020000,0
1772524241558227800,1772524244250368,1772524244250759,BTCUSDT,68132.07000000,0.11269000,0
1772524241566922900,1772524244253349,1772524244253691,BTCUSDT,68132.07000000,0.00422000,0
1772524241567044800,1772524244256069,1772524244256366,BTCUSDT,68132.07000000,0.00073000,0
1772524241567120700,1772524244258190,1772524244258548,BTCUSDT,68132.07000000,0.00100000,0
1772524241579595600,1772524244272439,1772524244272721,BTCUSDT,68132.07000000,0.00586000,0
1772524241588184200,1772524244280468,1772524244280746,BTCUSDT,68132.07000000,0.01172000,0
1772524241606393700,1772524244299352,1772524244299770,BTCUSDT,68132.07000000,0.00431000,0
1772524241614642400,1772524244306869,1772524244307188,BTCUSDT,68132.07000000,0.00586000,0
1772524241623249500,1772524244315732,1772524244316186,BTCUSDT,68132.07000000,0.00879000,0
1772524241661199000,1772524244353915,1772524244354422,BTCUSDT,68132.07000000,0.24697000,0
1772524241661297100,1772524244353915,1772524244354426,BTCUSDT,68132.08000000,0.00024000,0
1772524241673175900,1772524244364936,1772524244365352,BTCUSDT,68132.66000000,0.00110000,0
1772524241673319400,1772524244364936,1772524244365356,BTCUSDT,68132.67000000,0.00024000,0
1772524241673418300,1772524244364936,1772524244365357,BTCUSDT,68133.98000000,0.00246000,0
1772524241673524200,1772524244364936,1772524244365358,BTCUSDT,68134.00000000,0.00020000,0
1772524241673616600,1772524244364936,1772524244365358,BTCUSDT,68134.40000000,0.00009000,0
1772524241673707800,1772524244364936,1772524244365359,BTCUSDT,68135.39000000,0.00008000,0
1772524241673804000,1772524244364936,1772524244365360,BTCUSDT,68135.92000000,0.00005000,0
1772524242120903600,1772524244811564,1772524244812120,BTCUSDT,68135.91000000,0.00144000,1
1772524242267016500,1772524244960302,1772524244960794,BTCUSDT,68135.92000000,0.04908000,0
1772524242342265600,1772524245033697,1772524245033983,BTCUSDT,68135.91000000,0.00011000,1
1772524242415161600,1772524245108381,1772524245108730,BTCUSDT,68135.91000000,0.08538000,1
1772524243143294400,1772524245835979,1772524245836259,BTCUSDT,68135.91000000,0.03550000,1
1772524243252442300,1772524245945269,1772524245945547,BTCUSDT,68135.91000000,0.06463000,1
1772524243598383300,1772524246288496,1772524246288856,BTCUSDT,68135.92000000,0.00027000,0
1772524244349377600,1772524247039603,1772524247039990,BTCUSDT,68135.92000000,0.00016000,0
1772524245766441900,1772524248459130,1772524248459469,BTCUSDT,68135.92000000,0.00088000,0
1772524245791107300,1772524248484417,1772524248484760,BTCUSDT,68135.91000000,0.00103000,1
1772524245901716500,1772524248593825,1772524248594201,BTCUSDT,68135.92000000,0.00029000,0
1772524246096851100,1772524248789512,1772524248789801,BTCUSDT,68135.91000000,0.00011000,1
1772524246107373100,1772524248800074,1772524248800430,BTCUSDT,68135.91000000,0.08537000,1
1772524246961535800,1772524249654366,1772524249654734,BTCUSDT,68135.91000000,0.00373000,1
1772524247084404300,1772524249777006,1772524249777354,BTCUSDT,68135.91000000,0.00019000,1
1772524247331907000,1772524250024391,1772524250024749,BTCUSDT,68135.91000000,0.00017000,1
1772524247379142200,1772524250072439,1772524250072843,BTCUSDT,68135.92000000,0.00074000,0
1772524247380658100,1772524250074189,1772524250074624,BTCUSDT,68135.92000000,0.00100000,0
1772524247384826100,1772524250076798,1772524250077296,BTCUSDT,68135.92000000,0.01171000,0
1772524247404133800,1772524250097253,1772524250097752,BTCUSDT,68135.91000000,0.01586000,1
1772524247585491200,1772524250278189,1772524250278503,BTCUSDT,68135.92000000,0.00526000,0
1772524247721981700,1772524250415192,1772524250415467,BTCUSDT,68135.91000000,0.00108000,1
1772524248145287200,1772524250837844,1772524250838111,BTCUSDT,68135.91000000,0.04969000,1
1772524248252383800,1772524250945186,1772524250945502,BTCUSDT,68135.91000000,0.06159000,1
1772524248610010300,1772524251303552,1772524251303920,BTCUSDT,68135.92000000,0.00062000,0
1772524248772817000,1772524251466007,1772524251466295,BTCUSDT,68135.91000000,0.00057000,1
1772524248781892000,1772524251475210,1772524251475588,BTCUSDT,68135.91000000,0.00659000,1
1772524249831644200,1772524252524199,1772524252524660,BTCUSDT,68135.91000000,0.08537000,1
1772524249879908400,1772524252572972,1772524252573382,BTCUSDT,68135.91000000,0.00011000,1
1772524250979639700,1772524253672746,1772524253673079,BTCUSDT,68135.91000000,0.00271000,1
1772524253146372100,1772524255839569,1772524255839848,BTCUSDT,68135.91000000,0.04260000,1
1772524253610069500,1772524256303310,1772524256303662,BTCUSDT,68135.91000000,0.00011000,1
1772524253623526300,1772524256315890,1772524256316173,BTCUSDT,68135.91000000,0.08557000,1
1772524254760909500,1772524257453854,1772524257454471,BTCUSDT,68135.92000000,0.00144000,0
1772524254850050300,1772524257543629,1772524257543921,BTCUSDT,68135.92000000,0.00036000,0
1772524254913130900,1772524257606353,1772524257606700,BTCUSDT,68135.91000000,0.01030000,1
1772524255251100100,1772524257943901,1772524257944216,BTCUSDT,68135.92000000,0.03671000,0
1772524256077105500,1772524258770087,1772524258770388,BTCUSDT,68135.92000000,0.00023000,0
1772524256557818300,1772524259251458,1772524259251742,BTCUSDT,68135.92000000,0.00011000,0
1772524256682700200,1772524259375708,1772524259375997,BTCUSDT,68135.92000000,0.00786000,0
1772524256990449800,1772524259683637,1772524259683980,BTCUSDT,68135.92000000,0.01502000,0
1772524257254224100,1772524259946971,1772524259947257,BTCUSDT,68135.92000000,0.00012000,0
1772524257376649900,1772524260068632,1772524260068971,BTCUSDT,68135.91000000,0.00011000,1
1772524257388439100,1772524260081946,1772524260082233,BTCUSDT,68135.91000000,0.08537000,1
1772524257402984000,1772524260095999,1772524260096276,BTCUSDT,68135.91000000,0.01585000,1
1772524257842623500,1772524260534944,1772524260535305,BTCUSDT,68135.92000000,0.00207000,0
1772524257894170600,1772524260585987,1772524260586271,BTCUSDT,68135.91000000,0.01832000,1
1772524257900962700,1772524260592686,1772524260593096,BTCUSDT,68135.91000000,0.00108000,1
1772524258145515200,1772524260837221,1772524260837600,BTCUSDT,68135.91000000,0.03550000,1
1772524258251738900,1772524260945166,1772524260945587,BTCUSDT,68135.91000000,0.08123000,1
1772524258345737900,1772524261039591,1772524261039878,BTCUSDT,68135.91000000,0.00312000,1
1772524258777832600,1772524261471413,1772524261471707,BTCUSDT,68135.91000000,0.00012000,1
1772524258782303400,1772524261475710,1772524261475999,BTCUSDT,68135.92000000,0.00181000,0
1772524259325515700,1772524261990939,1772524261991211,BTCUSDT,68135.91000000,0.00449000,1
1772524259724550500,1772524262405924,1772524262406231,BTCUSDT,68135.91000000,0.00723000,1
1772524259904147100,1772524262588973,1772524262589260,BTCUSDT,68135.92000000,0.00183000,0
1772524260037596000,1772524262731002,1772524262731290,BTCUSDT,68135.91000000,0.01154000,1
1772524261095398800,1772524263787878,1772524263788194,BTCUSDT,68135.91000000,0.00011000,1
1772524261109188500,1772524263801808,1772524263802187,BTCUSDT,68135.91000000,0.08536000,1
1772524261253394600,1772524263947127,1772524263947468,BTCUSDT,68135.92000000,0.00054000,0
1772524261390518400,1772524264083849,1772524264084150,BTCUSDT,68135.91000000,0.00065000,1
1772524262272754900,1772524264966106,1772524264966520,BTCUSDT,68135.92000000,0.03714000,0
1772524263144614700,1772524265838263,1772524265838582,BTCUSDT,68135.91000000,0.03549000,1
1772524263251951200,1772524265945141,1772524265945444,BTCUSDT,68135.91000000,0.05873000,1
1772524263313121000,1772524266006663,1772524266006943,BTCUSDT,68135.92000000,0.00083000,0
1772524264853107900,1772524267546332,1772524267546717,BTCUSDT,68135.91000000,0.00011000,1
1772524264865459300,1772524267558644,1772524267558980,BTCUSDT,68135.91000000,0.08539000,1
1772524264957926300,1772524267649519,1772524267649829,BTCUSDT,68135.91000000,0.00290000,1
1772524266447018100,1772524269135232,1772524269135517,BTCUSDT,68135.91000000,0.02257000,1
1772524267176807100,1772524269870510,1772524269870902,BTCUSDT,68135.92000000,0.00134000,0
1772524267402159800,1772524270094987,1772524270095530,BTCUSDT,68135.91000000,0.01586000,1
1772524267924631400,1772524270617931,1772524270618213,BTCUSDT,68135.91000000,0.00108000,1
1772524268144879100,1772524270837636,1772524270837999,BTCUSDT,68135.91000000,0.03550000,1
1772524268252254900,1772524270945580,1772524270946107,BTCUSDT,68135.91000000,0.06683000,1
1772524268597517000,1772524271290710,1772524271290987,BTCUSDT,68135.91000000,0.00011000,1
1772524268608951800,1772524271301633,1772524271301981,BTCUSDT,68135.91000000,0.08536000,1
1772524268989450200,1772524271683451,1772524271683775,BTCUSDT,68135.91000000,0.00612000,1
1772524269806103900,1772524272500103,1772524272500387,BTCUSDT,68135.92000000,0.00029000,0
1772524270261641200,1772524272954687,1772524272954958,BTCUSDT,68135.92000000,0.00015000,0
1772524270526632800,1772524273219743,1772524273220383,BTCUSDT,68135.92000000,0.00200000,0
1772524270534208300,1772524273228043,1772524273228738,BTCUSDT,68135.91000000,0.00029000,1
1772524270553309700,1772524273246822,1772524273247591,BTCUSDT,68135.92000000,0.15091000,0
1772524270561709300,1772524273251160,1772524273251855,BTCUSDT,68135.92000000,0.01025000,0
1772524270575656400,1772524273268919,1772524273269473,BTCUSDT,68135.92000000,0.00200000,0
1772524270591881000,1772524273283526,1772524273284098,BTCUSDT,68135.92000000,0.01796000,0
1772524270625803100,1772524273315481,1772524273315990,BTCUSDT,68135.92000000,0.01287000,0
1772524270629208300,1772524273321849,1772524273322281,BTCUSDT,68135.92000000,0.06072000,0
1772524270629332300,1772524273321983,1772524273322483,BTCUSDT,68135.92000000,0.27489000,0
1772524270629414900,1772524273321985,1772524273322524,BTCUSDT,68135.92000000,0.17161000,0
1772524270629489000,1772524273321985,1772524273322528,BTCUSDT,68135.93000000,0.00016000,0
1772524270629561300,1772524273321985,1772524273322529,BTCUSDT,68135.99000000,0.00008000,0
1772524270629632400,1772524273321985,1772524273322530,BTCUSDT,68136.00000000,0.00037000,0
1772524270629706800,1772524273321985,1772524273322530,BTCUSDT,68136.12000000,0.00365000,0
1772524270631089000,1772524273323508,1772524273323971,BTCUSDT,68136.59000000,0.00008000,0
1772524270652132100,1772524273346091,1772524273346558,BTCUSDT,68136.96000000,0.40132000,0
1772524270652273100,1772524273346091,1772524273346562,BTCUSDT,68136.97000000,0.00016000,0
1772524270652353900,1772524273346091,1772524273346563,BTCUSDT,68137.30000000,0.00008000,0
1772524270652437100,1772524273346091,1772524273346563,BTCUSDT,68137.50000000,0.00008000,0
1772524270670370700,1772524273362886,1772524273363304,BTCUSDT,68138.00000000,0.00100000,0
1772524270671789600,1772524273364562,1772524273364978,BTCUSDT,68138.00000000,0.00067000,0
1772524270671898900,1772524273364562,1772524273364982,BTCUSDT,68138.01000000,0.00032000,0
1772524270671951900,1772524273364562,1772524273364983,BTCUSDT,68138.86000000,0.00008000,0
1772524270687023200,1772524273381082,1772524273381547,BTCUSDT,68139.34000000,0.12397000,0
1772524270699554000,1772524273392914,1772524273393447,BTCUSDT,68139.33000000,0.02035000,1
1772524270711225700,1772524273404525,1772524273405015,BTCUSDT,68139.34000000,0.00073000,0
1772524270725967400,1772524273415415,1772524273415998,BTCUSDT,68139.34000000,0.00123000,0
1772524270726116500,1772524273415415,1772524273416003,BTCUSDT,68139.35000000,0.00040000,0
1772524270726205200,1772524273415415,1772524273416003,BTCUSDT,68139.52000000,0.00009000,0
1772524270726287000,1772524273415415,1772524273416004,BTCUSDT,68140.00000000,0.00020000,0
1772524270726366100,1772524273415415,1772524273416005,BTCUSDT,68140.51000000,0.00008000,0
1772524270726442600,1772524273415415,1772524273416006,BTCUSDT,68141.17000000,0.00025000,0
1772524270726518100,1772524273415415,1772524273416006,BTCUSDT,68141.58000000,0.00008000,0
1772524270726600100,1772524273415415,1772524273416007,BTCUSDT,68142.00000000,0.00049000,0
1772524270726739100,1772524273416659,1772524273417155,BTCUSDT,68142.08000000,0.00009000,0
1772524270726816500,1772524273416659,1772524273417159,BTCUSDT,68142.10000000,0.00155000,0
1772524270776297600,1772524273463833,1772524273464151,BTCUSDT,68142.11000000,0.00028000,0
1772524270902410400,1772524273595632,1772524273596000,BTCUSDT,68142.11000000,0.02000000,0
1772524271050923300,1772524273743409,1772524273744255,BTCUSDT,68142.11000000,0.09970000,0
1772524271051009200,1772524273743409,1772524273744259,BTCUSDT,68142.12000000,0.00057000,0
1772524271051065200,1772524273743514,1772524273744469,BTCUSDT,68142.67000000,0.00112000,0
1772524271051111800,1772524273743514,1772524273744472,BTCUSDT,68142.68000000,0.00008000,0
1772524271051158200,1772524273743514,1772524273744473,BTCUSDT,68142.71000000,0.00032000,0
1772524271051204400,1772524273743514,1772524273744474,BTCUSDT,68142.72000000,0.05656000,0
1772524271051250000,1772524273743556,1772524273744506,BTCUSDT,68142.72000000,0.04360000,0
1772524271051294700,1772524273743556,1772524273744510,BTCUSDT,68142.93000000,0.00116000,0
1772524271051338700,1772524273743776,1772524273744836,BTCUSDT,68143.41000000,0.00032000,0
1772524271051382800,1772524273743776,1772524273744840,BTCUSDT,68143.42000000,0.04599000,0
1772524271051428400,1772524273743776,1772524273744840,BTCUSDT,68144.00000000,0.00040000,0
1772524271051472900,1772524273743776,1772524273744841,BTCUSDT,68144.09000000,0.00008000,0
1772524271051519300,1772524273743776,1772524273744842,BTCUSDT,68144.10000000,0.00609000,0
1772524271052739400,1772524273745445,1772524273746735,BTCUSDT,68144.39000000,0.00050000,0
1772524271052804500,1772524273745445,1772524273746739,BTCUSDT,68144.64000000,0.00009000,0
1772524271052853200,1772524273745445,1772524273746740,BTCUSDT,68145.81000000,0.00030000,0
1772524271052899700,1772524273745445,1772524273746740,BTCUSDT,68145.92000000,0.00024000,0
1772524271052943500,1772524273745445,1772524273746741,BTCUSDT,68145.93000000,0.00016000,0
1772524271052988200,1772524273745445,1772524273746741,BTCUSDT,68146.00000000,0.00040000,0
1772524271053031400,1772524273745445,1772524273746742,BTCUSDT,68146.02000000,0.00008000,0
1772524271053074700,1772524273745445,1772524273746743,BTCUSDT,68146.24000000,0.00816000,0
1772524271053118400,1772524273745445,1772524273746743,BTCUSDT,68146.70000000,0.00012000,0
1772524271053162200,1772524273745445,1772524273746744,BTCUSDT,68147.20000000,0.00009000,0
1772524271053205600,1772524273745445,1772524273746744,BTCUSDT,68148.00000000,0.00040000,0
1772524271053248800,1772524273745445,1772524273746745,BTCUSDT,68148.27000000,0.00008000,0
1772524271053301000,1772524273745445,1772524273746745,BTCUSDT,68148.86000000,0.00015000,0
1772524271053378200,1772524273745445,1772524273746746,BTCUSDT,68149.36000000,0.00008000,0
1772524271053458300,1772524273745445,1772524273746746,BTCUSDT,68149.56000000,0.00146000,0
1772524271053539400,1772524273745445,1772524273746747,BTCUSDT,68149.59000000,0.00025000,0
1772524271053625700,1772524273745445,1772524273746749,BTCUSDT,68149.76000000,0.00009000,0
1772524271053708900,1772524273745445,1772524273746749,BTCUSDT,68150.00000000,0.00040000,0
1772524271053789500,1772524273745445,1772524273746750,BTCUSDT,68150.82000000,0.00016000,0
1772524271053869400,1772524273745445,1772524273746751,BTCUSDT,68151.44000000,0.00024000,0
1772524271053945400,1772524273745445,1772524273746751,BTCUSDT,68151.45000000,0.00655000,0
1772524271054013100,1772524273745798,1772524273747191,BTCUSDT,68151.45000000,0.02000000,0
1772524271054060100,1772524273745800,1772524273747225,BTCUSDT,68151.45000000,0.01615000,0
1772524271054103700,1772524273745800,1772524273747229,BTCUSDT,68151.49000000,0.00024000,0
1772524271054147200,1772524273745800,1772524273747229,BTCUSDT,68151.50000000,0.02361000,0
1772524271054199200,1772524273746066,1772524273747621,BTCUSDT,68151.50000000,0.01000000,0
1772524271058620300,1772524273749229,1772524273752506,BTCUSDT,68151.50000000,0.00073000,0
1772524271058697500,1772524273749711,1772524273753343,BTCUSDT,68151.50000000,0.08000000,0
1772524271070053200,1772524273759814,1772524273763985,BTCUSDT,68151.50000000,0.00074000,0
1772524271085272800,1772524273779055,1772524273779475,BTCUSDT,68151.49000000,0.00022000,1
1772524271087189500,1772524273780670,1772524273781196,BTCUSDT,68151.50000000,0.00360000,0
1772524271087271400,1772524273780670,1772524273781200,BTCUSDT,68151.51000000,0.00041000,0
1772524271087343500,1772524273780670,1772524273781201,BTCUSDT,68151.52000000,0.00009000,0
1772524271087420900,1772524273780670,1772524273781201,BTCUSDT,68151.90000000,0.00008000,0
1772524271099393800,1772524273793355,1772524273793842,BTCUSDT,68151.91000000,0.00100000,0
1772524271101873600,1772524273796193,1772524273796606,BTCUSDT,68151.91000000,0.00073000,0
1772524271187537000,1772524273881238,1772524273881623,BTCUSDT,68151.91000000,0.00073000,0
1772524271548873700,1772524274242298,1772524274242584,BTCUSDT,68151.90000000,0.00726000,1
1772524272276029100,1772524274970194,1772524274970742,BTCUSDT,68151.91000000,0.02795000,0
1772524272347254500,1772524275039951,1772524275040303,BTCUSDT,68151.90000000,0.00011000,1
1772524272415478700,1772524275107863,1772524275108386,BTCUSDT,68151.90000000,0.08540000,1
1772524272537187700,1772524275228586,1772524275228940,BTCUSDT,68151.90000000,0.00066000,1
1772524273151035000,1772524275844560,1772524275844902,BTCUSDT,68151.90000000,0.02840000,1
1772524273251894300,1772524275945212,1772524275945574,BTCUSDT,68151.90000000,0.06154000,1
1772524273369271800,1772524276063201,1772524276063588,BTCUSDT,68151.91000000,0.00074000,0
1772524273371813200,1772524276065123,1772524276065618,BTCUSDT,68151.91000000,0.00100000,0
1772524273569085900,1772524276257404,1772524276257901,BTCUSDT,68151.90000000,0.00082000,1
1772524274295160100,1772524276984901,1772524276985984,BTCUSDT,68151.91000000,0.00825000,0
1772524274295245800,1772524276984901,1772524276985988,BTCUSDT,68151.92000000,0.00086000,0
1772524274295299600,1772524276984901,1772524276985988,BTCUSDT,68152.00000000,0.00083000,0
1772524274295348900,1772524276984901,1772524276985989,BTCUSDT,68152.08000000,0.00436000,0
1772524274295440100,1772524276984901,1772524276985989,BTCUSDT,68152.29000000,0.00008000,0
1772524274295537800,1772524276984901,1772524276985990,BTCUSDT,68152.30000000,0.00562000,0
1772524274303728500,1772524276994437,1772524276994969,BTCUSDT,68152.30000000,0.00404000,0
1772524274303813100,1772524276994437,1772524276994973,BTCUSDT,68152.31000000,0.00009000,0
1772524274304470100,1772524276997449,1772524276997940,BTCUSDT,68152.31000000,0.00100000,0
1772524274312901100,1772524277003882,1772524277004228,BTCUSDT,68152.31000000,0.00073000,0
1772524274337328500,1772524277031022,1772524277031627,BTCUSDT,68152.31000000,0.00158000,0
1772524274337425100,1772524277031022,1772524277031631,BTCUSDT,68152.32000000,0.00041000,0
1772524274339568600,1772524277032822,1772524277033465,BTCUSDT,68152.32000000,0.00057000,0
1772524274339731200,1772524277032822,1772524277033469,BTCUSDT,68152.33000000,0.00008000,0
1772524274392406600,1772524277084615,1772524277085167,BTCUSDT,68152.70000000,0.00305000,0
1772524274392557400,1772524277084615,1772524277085171,BTCUSDT,68152.71000000,0.00032000,0
1772524274392649100,1772524277084615,1772524277085172,BTCUSDT,68153.62000000,0.00020000,0
1772524274392736400,1772524277084615,1772524277085173,BTCUSDT,68154.00000000,0.00069000,0
1772524274392819300,1772524277084615,1772524277085175,BTCUSDT,68154.88000000,0.00009000,0
1772524274392900000,1772524277084615,1772524277085176,BTCUSDT,68155.16000000,0.00008000,0
1772524274393007600,1772524277084615,1772524277085177,BTCUSDT,68155.31000000,0.00008000,0
1772524274410287200,1772524277104179,1772524277104533,BTCUSDT,68155.32000000,0.00142000,0
1772524274413246700,1772524277105761,1772524277106159,BTCUSDT,68155.32000000,0.00040000,0
1772524274413346200,1772524277105761,1772524277106163,BTCUSDT,68155.33000000,0.00048000,0
1772524274413404500,1772524277105761,1772524277106164,BTCUSDT,68155.75000000,0.00008000,0
1772524274413458000,1772524277105761,1772524277106164,BTCUSDT,68155.76000000,0.00025000,0
1772524274413512600,1772524277105761,1772524277106165,BTCUSDT,68156.00000000,0.00155000,0
1772524274427004100,1772524277121488,1772524277121840,BTCUSDT,68156.04000000,0.00073000,0
1772524274427114600,1772524277122260,1772524277122662,BTCUSDT,68156.04000000,0.00087000,0
1772524274427169100,1772524277122260,1772524277122666,BTCUSDT,68156.05000000,0.00013000,0
1772524274430969000,1772524277125114,1772524277125470,BTCUSDT,68156.05000000,0.00100000,0
1772524274474252500,1772524277167840,1772524277168259,BTCUSDT,68156.05000000,0.00150000,0
1772524274474340800,1772524277167840,1772524277168263,BTCUSDT,68156.06000000,0.00011000,0
1772524274548395500,1772524277241859,1772524277242247,BTCUSDT,68156.05000000,0.00167000,0
1772524274599106800,1772524277293138,1772524277293786,BTCUSDT,68156.06000000,0.00187000,0
1772524274599257100,1772524277293138,1772524277293790,BTCUSDT,68156.07000000,0.00032000,0
1772524274599349100,1772524277293138,1772524277293790,BTCUSDT,68157.44000000,0.00009000,0
1772524274599432000,1772524277293138,1772524277293791,BTCUSDT,68157.97000000,0.00069000,0
1772524274599512800,1772524277293138,1772524277293792,BTCUSDT,68158.00000000,0.00069000,0
1772524274599595200,1772524277293138,1772524277293792,BTCUSDT,68158.51000000,0.00032000,0
1772524275009330600,1772524277701285,1772524277701749,BTCUSDT,68158.52000000,0.00766000,0
1772524275499977500,1772524278194433,1772524278194720,BTCUSDT,68158.52000000,0.00074000,0
1772524275503292500,1772524278196418,1772524278196728,BTCUSDT,68158.52000000,0.00100000,0
1772524275615338800,1772524278308990,1772524278309458,BTCUSDT,68158.51000000,0.00010000,1
1772524275865305600,1772524278558449,1772524278559051,BTCUSDT,68158.52000000,0.01551000,0
1772524275865488500,1772524278558449,1772524278559055,BTCUSDT,68158.53000000,0.00071000,0
1772524275865616300,1772524278558449,1772524278559057,BTCUSDT,68158.56000000,0.00008000,0
1772524275865724100,1772524278558449,1772524278559058,BTCUSDT,68158.59000000,0.00008000,0
1772524275865826900,1772524278558449,1772524278559059,BTCUSDT,68158.71000000,0.00032000,0
1772524275866005700,1772524278558449,1772524278559059,BTCUSDT,68158.72000000,0.00330000,0
1772524275876351600,1772524278568490,1772524278568800,BTCUSDT,68158.72000000,0.00073000,0
1772524275876574500,1772524278570380,1772524278570772,BTCUSDT,68158.72000000,0.00100000,0
1772524275885046900,1772524278578582,1772524278579081,BTCUSDT,68158.72000000,0.00074000,0
1772524275886801800,1772524278580987,1772524278581436,BTCUSDT,68158.72000000,0.09565000,0
1772524275886865400,1772524278581244,1772524278581612,BTCUSDT,68158.73000000,0.00024000,0
1772524275886932600,1772524278581244,1772524278581617,BTCUSDT,68159.24000000,0.00008000,0
1772524275887015800,1772524278581244,1772524278581618,BTCUSDT,68159.38000000,0.00008000,0
1772524275887067000,1772524278581244,1772524278581618,BTCUSDT,68159.55000000,0.00015000,0
1772524275887113400,1772524278581244,1772524278581619,BTCUSDT,68159.93000000,0.00008000,0
1772524275887160200,1772524278581244,1772524278581620,BTCUSDT,68160.00000000,0.00037000,0
1772524275891497000,1772524278583945,1772524278584417,BTCUSDT,68160.00000000,0.00132000,0
1772524275891555500,1772524278583945,1772524278584421,BTCUSDT,68160.01000000,0.00016000,0
1772524275891602800,1772524278583945,1772524278584421,BTCUSDT,68160.06000000,0.00009000,0
1772524275891647300,1772524278583945,1772524278584422,BTCUSDT,68160.60000000,0.00008000,0
1772524275919165100,1772524278612641,1772524278613185,BTCUSDT,68160.74000000,0.00139000,0
1772524275919281000,1772524278612641,1772524278613189,BTCUSDT,68160.75000000,0.00032000,0
1772524275919370400,1772524278612641,1772524278613190,BTCUSDT,68162.00000000,0.00069000,0
1772524275919418300,1772524278612641,1772524278613191,BTCUSDT,68162.56000000,0.00009000,0
1772524275919464200,1772524278612641,1772524278613191,BTCUSDT,68162.63000000,0.00009000,0
1772524275919509200,1772524278612641,1772524278613193,BTCUSDT,68162.72000000,0.00008000,0
1772524275919559200,1772524278612641,1772524278613193,BTCUSDT,68162.73000000,0.00008000,0
1772524275919621200,1772524278612641,1772524278613194,BTCUSDT,68162.74000000,0.00148000,0
1772524275970273200,1772524278663513,1772524278664028,BTCUSDT,68162.74000000,0.01063000,0
1772524276000195300,1772524278694321,1772524278694865,BTCUSDT,68162.75000000,0.00126000,0
1772524276000343200,1772524278694321,1772524278694868,BTCUSDT,68162.76000000,0.00016000,0
1772524276000413900,1772524278694321,1772524278694869,BTCUSDT,68163.81000000,0.00008000,0
1772524276000478600,1772524278694321,1772524278694870,BTCUSDT,68164.00000000,0.00069000,0
1772524276000546300,1772524278694321,1772524278694871,BTCUSDT,68164.02000000,0.00064000,0
1772524276013205100,1772524278707251,1772524278707764,BTCUSDT,68164.61000000,0.00100000,0
1772524276014136300,1772524278707439,1772524278708002,BTCUSDT,68164.61000000,0.00050000,0
